Distance	CoexpressionScore
99.913610	0.800000
128.157505	1.200000
145.119165	0.900000
120.088535	0.400000
95.860025	1.500000
127.559407	0.500000
76.657288	1.000000
102.537875	1.600000
36.801765	0.500000
86.534823	0.900000
102.554022	0.900000
87.303166	0.400000
3.082212	1.600000
61.074943	1.300000
87.948675	0.600000
87.924572	0.800000
53.028684	0.900000
8.730990	0.800000
83.388791	1.100000
52.980367	0.700000
57.402752	1.400000
29.060007	0.600000
108.025967	0.200000
70.808846	0.600000
75.438976	1.000000
71.320543	1.400000
104.976337	1.000000
106.398094	1.200000
56.879728	0.900000
114.926851	1.100000
100.429530	1.300000
118.043417	0.500000
92.848144	0.500000
41.921637	1.300000
107.108450	1.600000
92.630941	1.400000
55.212193	1.400000
44.645752	1.200000
94.541089	1.000000
72.760972	1.100000
93.390892	1.500000
81.205319	0.600000
113.485308	1.800000
111.851589	0.700000
63.169594	0.600000
69.155354	1.300000
107.086323	0.800000
96.069118	1.100000
77.123174	0.900000
92.240678	0.700000
93.784467	0.900000
26.673568	1.100000
70.987987	1.300000
91.849920	0.500000
84.671083	1.400000
73.539947	1.000000
67.347124	0.600000
81.774590	1.200000
42.874427	1.600000
33.661303	0.700000
57.427200	1.000000
45.000172	1.500000
35.482281	1.700000
9.346991	0.800000
71.449694	0.500000
68.978625	0.900000
72.523679	1.800000
56.804275	1.700000
62.049108	0.700000
127.635135	1.300000
83.589552	1.500000
71.187527	1.000000
52.096666	1.500000
72.370973	1.200000
27.516800	1.000000
89.940504	0.700000
100.923641	1.000000
76.003082	1.000000
85.746074	0.000000
79.661001	1.200000
93.777749	0.400000
83.664900	0.500000
16.339554	0.600000
92.271174	1.000000
19.221599	1.600000
72.151772	1.000000
56.680865	1.200000
82.074501	1.200000
81.794766	0.800000
18.072933	1.100000
83.327660	1.600000
64.403922	0.900000
11.557768	1.400000
93.665438	0.600000
125.192690	0.600000
53.443203	1.400000
71.353372	1.700000
127.914840	0.600000
84.384570	0.800000
120.881661	1.000000
84.809542	0.700000
72.895284	1.400000
84.066093	0.900000
95.467394	1.000000
135.415588	1.300000
96.616008	1.200000
59.414800	1.400000
118.601432	1.300000
95.676001	0.600000
33.338535	1.000000
100.013300	1.000000
68.076334	0.400000
82.707859	2.500000
42.517959	1.400000
72.566849	0.800000
56.012432	0.900000
69.122309	1.100000
109.780513	1.300000
115.952946	1.200000
91.283848	0.600000
83.741231	1.000000
63.323312	0.500000
18.890544	1.500000
98.597371	1.500000
85.449122	1.600000
120.462419	0.800000
84.869598	0.800000
105.710474	1.400000
87.364542	1.700000
115.926099	1.000000
108.924222	1.100000
123.689393	0.800000
112.900447	1.100000
72.368443	1.200000
76.689782	0.700000
93.431274	0.700000
33.683606	0.900000
47.736648	1.400000
62.031885	1.200000
54.958684	1.000000
113.571193	0.300000
89.271964	0.600000
119.120799	0.800000
112.684173	0.400000
87.194939	0.700000
41.503164	0.700000
41.110811	0.400000
28.522943	1.600000
65.232145	1.000000
12.365751	0.700000
38.035845	1.900000
83.705124	1.200000
114.414852	0.600000
114.375847	0.700000
89.949538	0.600000
25.627676	0.400000
87.589131	1.100000
97.264312	0.600000
104.968851	1.100000
116.656333	0.600000
37.871782	1.100000
95.500143	0.600000
81.472522	0.800000
55.331150	1.800000
24.668471	1.100000
45.471064	1.500000
123.338255	0.900000
140.318185	1.300000
111.247317	1.200000
89.585329	1.700000
97.192120	1.100000
105.075468	1.200000
87.796853	0.600000
59.145467	1.400000
24.330782	0.900000
85.984974	1.000000
73.325846	1.300000
96.144664	0.800000
60.698995	0.900000
56.970817	1.100000
99.990658	1.700000
91.652097	1.300000
134.469436	0.600000
85.750155	1.300000
73.788191	0.700000
121.513757	1.800000
117.998156	0.500000
72.336798	0.900000
19.647643	1.500000
118.051713	0.600000
55.778021	0.700000
108.704733	1.100000
55.952171	1.500000
26.313265	0.800000
63.724707	0.000000
116.036429	1.700000
92.478096	1.200000
79.035693	0.600000
82.407450	1.200000
104.398191	0.800000
110.562336	1.500000
129.789879	0.400000
36.591666	1.200000
79.281686	0.800000
88.405559	1.100000
52.734191	0.800000
94.692926	1.000000
18.640348	1.100000
88.321408	1.000000
60.122184	1.700000
139.105684	0.500000
96.291170	0.900000
64.342961	0.700000
81.357143	1.600000
18.965693	0.400000
11.201231	1.600000
60.896548	1.600000
75.133557	1.200000
54.528283	0.700000
122.741976	1.300000
54.342053	1.400000
79.966002	0.400000
143.024572	0.500000
34.834492	1.200000
83.493597	1.200000
93.576292	1.300000
25.909356	0.800000
21.494698	1.500000
78.632164	1.200000
72.313427	1.200000
89.785692	1.200000
102.566554	0.900000
81.243453	1.400000
69.984867	0.300000
93.412648	1.500000
57.680112	0.900000
83.345128	1.000000
60.554810	1.200000
44.045077	1.300000
27.850298	1.200000
92.108744	1.100000
66.099065	1.200000
71.773555	1.600000
30.636666	1.300000
69.560000	0.600000
110.481584	1.000000
58.636110	1.500000
76.709476	0.800000
115.068710	0.600000
129.565674	1.100000
78.414578	0.600000
58.728775	0.600000
102.146874	1.100000
105.696898	0.600000
81.215804	1.100000
90.233839	1.400000
102.357058	1.000000
57.051702	0.800000
100.408396	0.900000
98.559653	1.600000
81.027976	0.900000
80.640344	1.400000
74.890355	1.000000
58.570623	1.100000
86.543074	1.100000
91.272320	0.700000
38.777279	0.600000
75.910436	0.600000
71.919706	0.900000
43.195592	1.400000
44.631592	0.400000
31.640042	1.400000
61.941915	1.100000
113.948623	1.000000
85.473735	1.900000
50.163772	1.200000
63.281962	1.300000
34.434247	1.100000
57.858097	1.500000
32.798265	1.700000
125.308775	0.600000
77.362182	0.500000
16.664022	1.100000
64.214694	1.100000
124.849106	1.900000
77.552120	1.300000
73.764705	1.100000
115.314148	0.800000
87.708330	1.500000
43.247957	1.200000
28.023554	1.100000
106.369708	1.500000
53.553263	1.100000
82.986152	0.900000
108.896141	2.000000
85.086606	0.700000
48.854674	0.600000
118.412195	1.200000
86.029377	0.400000
16.601797	1.000000
71.843725	0.900000
82.915437	0.700000
96.721253	1.700000
74.874661	0.300000
67.356792	0.800000
84.839953	0.400000
166.794085	0.500000
106.480845	0.700000
61.863687	0.500000
86.302563	1.100000
89.183526	0.600000
67.891462	1.900000
60.690839	1.600000
119.049605	1.600000
90.010422	0.500000
65.954076	1.600000
60.848658	1.900000
121.893518	1.300000
65.213288	1.000000
68.218979	1.400000
56.797780	0.700000
71.550325	1.200000
36.061209	0.800000
48.359663	1.000000
14.570059	0.600000
83.673789	0.600000
62.160934	0.700000
104.529803	0.900000
14.835164	0.600000
98.445088	0.700000
59.959403	1.100000
42.860741	1.500000
83.235784	1.700000
76.010818	0.500000
75.288575	1.200000
79.770375	1.200000
49.896285	0.700000
39.479271	1.400000
18.342938	1.400000
77.256831	1.400000
66.128969	1.300000
76.630283	1.100000
72.898374	1.200000
105.671464	0.400000
54.976285	1.100000
44.030510	1.100000
121.197043	1.200000
114.958058	1.000000
75.830524	1.000000
117.817872	0.700000
158.294048	0.600000
88.873057	0.800000
46.570074	1.000000
51.738093	0.500000
82.674691	1.000000
56.681603	1.200000
122.809430	1.300000
127.125057	0.700000
104.394481	0.800000
100.830177	1.600000
106.013618	1.200000
69.939904	0.400000
53.820241	1.200000
81.790767	0.800000
29.793062	1.400000
102.397244	1.400000
11.767572	1.700000
21.695961	1.800000
141.626099	1.400000
101.288327	0.500000
54.352168	1.400000
87.516207	0.700000
15.584765	1.000000
74.955136	1.200000
52.479253	1.100000
104.374710	1.100000
95.118849	1.300000
37.836587	1.000000
88.236738	1.100000
160.297402	1.300000
59.287651	0.600000
44.803692	1.200000
119.522685	1.600000
89.586598	1.000000
37.599176	1.100000
37.087854	0.900000
27.981610	1.600000
51.124244	0.900000
107.809250	0.300000
35.875818	0.600000
15.144210	0.900000
106.164715	1.400000
50.645388	1.000000
79.969494	1.200000
58.831268	0.700000
118.438775	1.200000
68.510377	0.900000
108.469981	1.300000
109.554638	1.300000
3.067466	0.700000
135.950056	1.100000
52.256506	1.200000
84.804954	1.000000
58.876949	1.300000
71.345206	1.000000
70.082874	0.600000
85.413033	1.200000
83.498117	1.500000
141.832219	0.400000
79.568495	1.500000
97.016253	1.200000
49.510573	0.900000
101.266632	1.500000
58.773043	0.500000
77.993902	0.500000
52.284437	0.500000
19.186080	1.600000
74.036943	0.500000
34.230937	1.200000
85.421306	0.500000
45.949117	1.300000
80.312187	1.200000
53.537012	0.600000
115.615790	1.800000
88.333390	1.000000
90.132620	1.800000
77.570131	0.600000
82.885731	1.500000
63.870606	0.900000
103.220272	1.200000
98.388969	1.100000
161.056736	1.600000
30.329069	0.500000
82.276904	0.500000
80.204483	1.300000
91.080468	0.600000
46.070131	1.500000
163.202361	1.100000
80.705037	0.700000
185.968668	1.300000
57.136409	1.200000
74.664712	1.400000
42.077968	1.200000
89.700759	0.800000
73.945139	1.200000
103.676242	0.900000
41.385635	1.300000
58.804402	1.600000
84.445222	0.700000
9.743878	1.900000
73.652101	0.600000
48.779085	0.800000
80.818458	1.200000
115.792608	0.900000
42.731907	0.500000
112.172407	0.800000
38.284328	1.400000
59.095713	1.200000
85.185653	0.900000
55.786557	2.200000
30.107825	0.400000
158.239189	1.000000
102.631758	1.300000
65.265563	1.100000
63.230174	1.000000
32.542062	2.300000
95.220739	0.300000
10.987664	1.400000
73.311607	0.800000
77.091220	1.100000
79.302600	0.900000
20.462787	0.600000
88.488922	1.300000
84.213519	0.400000
109.624786	1.300000
141.891504	0.600000
46.658285	1.300000
86.929607	0.800000
58.756572	1.700000
36.400212	0.400000
96.628641	1.200000
85.738857	1.400000
22.966348	2.900000
103.124946	0.800000
52.127158	1.400000
99.887197	1.000000
116.454192	1.100000
81.144838	0.900000
120.661581	1.000000
73.805102	1.400000
73.002438	0.400000
50.036446	0.500000
105.734766	2.000000
58.335257	0.600000
74.372265	1.100000
137.007376	0.600000
86.647610	1.600000
83.189395	0.900000
27.135268	1.300000
101.695313	0.500000
61.939196	0.900000
67.140031	1.000000
61.377465	1.300000
106.163817	1.100000
91.700963	1.200000
76.286997	0.300000
39.468253	0.600000
85.339652	0.700000
36.364110	1.500000
55.394325	2.000000
40.086063	1.800000
119.377636	0.700000
37.798262	1.200000
116.499809	0.400000
76.222547	1.100000
156.946159	1.100000
67.569054	1.300000
63.184677	0.800000
81.285682	0.800000
112.147325	1.600000
58.429040	1.600000
63.763158	1.300000
90.091005	1.000000
45.285051	0.800000
104.214557	1.700000
68.967140	1.300000
100.709808	0.600000
113.809284	1.600000
61.714979	1.100000
138.023619	1.100000
110.337038	1.100000
56.088711	0.500000
75.275420	0.600000
37.088342	0.700000
45.702821	1.500000
85.594488	0.900000
93.869550	1.300000
91.594600	1.200000
99.406769	1.300000
87.642302	1.100000
109.031844	0.500000
86.381317	1.500000
54.754375	0.500000
69.496281	1.200000
92.517073	0.900000
91.833914	0.600000
100.157479	1.100000
81.698930	1.500000
72.797626	0.600000
102.512497	0.500000
117.291084	0.600000
85.000890	0.600000
28.700400	1.100000
108.812682	0.900000
87.947650	1.200000
47.445645	0.700000
61.833271	1.300000
99.723712	0.800000
138.844085	1.000000
125.787632	0.900000
110.340460	1.100000
23.385441	1.500000
126.301393	1.300000
85.663644	0.900000
110.585335	1.100000
54.368374	0.800000
76.125151	0.800000
69.054843	1.100000
60.588280	0.900000
26.363335	0.900000
102.559201	0.600000
49.334333	1.300000
59.500016	0.900000
48.729942	1.000000
40.413196	0.500000
86.739059	1.300000
93.451549	1.400000
85.305552	1.200000
70.074983	1.000000
63.230512	1.300000
52.270116	1.300000
68.404437	1.100000
116.496537	1.200000
75.333449	1.800000
13.513497	0.800000
104.746571	1.100000
93.475967	0.900000
55.947396	1.200000
77.984683	1.400000
23.059326	0.400000
59.142991	0.600000
92.711393	1.800000
70.802113	0.900000
56.830149	1.500000
81.757905	0.800000
101.757256	0.400000
70.835350	0.800000
91.491652	1.300000
66.506258	1.700000
98.366514	1.000000
48.669023	1.700000
104.362468	1.500000
64.773241	1.200000
28.343483	4.000000
170.882689	1.800000
101.360170	1.000000
69.368548	1.100000
45.079510	1.400000
96.661305	1.200000
35.451893	1.500000
109.566078	1.300000
57.869506	0.500000
135.246744	1.100000
60.946567	0.700000
83.180004	1.600000
38.997519	0.700000
24.152448	0.700000
30.365459	0.600000
56.570395	0.500000
71.215782	1.100000
65.803422	0.900000
97.539914	1.400000
141.816358	1.000000
124.680125	0.900000
65.357231	1.000000
124.570076	1.300000
34.460246	1.000000
132.128379	1.200000
90.957818	1.000000
76.596484	0.800000
109.530957	0.800000
82.603419	0.900000
96.103580	1.300000
54.227228	1.200000
52.170046	1.400000
68.783305	0.500000
98.989216	1.400000
13.912739	1.100000
59.172121	1.700000
109.871539	0.600000
42.496623	1.200000
112.767355	0.700000
37.149592	2.100000
141.329727	0.700000
69.496714	1.100000
84.100850	0.700000
85.243237	1.200000
150.697691	0.700000
1.554658	1.300000
80.457389	0.600000
110.132812	1.300000
105.707111	1.200000
92.657129	1.100000
40.999325	0.500000
90.219417	0.500000
64.161050	1.900000
96.528234	1.500000
35.521985	0.500000
80.612581	1.000000
86.944944	1.200000
83.111715	0.800000
11.065551	0.900000
75.529679	1.000000
118.265724	0.800000
69.685934	1.100000
146.840607	1.100000
62.395245	0.500000
105.656536	0.800000
65.377326	1.400000
62.265999	0.500000
115.365197	0.900000
92.611319	1.600000
110.541583	1.100000
50.036807	0.600000
44.868823	1.600000
174.360361	1.500000
50.914491	1.200000
111.774566	0.500000
20.545245	0.700000
95.066846	0.800000
87.039325	1.700000
83.264184	0.600000
91.315383	0.900000
37.717907	1.200000
56.010338	1.300000
93.969929	0.700000
79.800173	1.400000
87.120030	0.600000
79.658638	0.700000
87.221991	0.400000
123.980369	1.200000
103.991061	1.200000
104.961405	1.400000
121.137848	1.100000
61.900343	1.300000
53.434147	1.500000
86.729843	1.200000
99.535351	1.000000
137.648276	0.900000
86.109614	1.600000
79.541942	0.900000
86.357754	1.200000
131.475464	1.500000
94.450830	0.500000
100.184983	1.400000
82.756597	0.900000
45.347094	0.700000
53.648077	1.100000
5.207909	1.900000
47.577309	0.600000
101.104150	1.600000
71.249194	1.000000
67.128405	0.600000
76.554453	1.500000
103.627213	1.000000
131.029089	1.500000
50.397000	0.800000
80.412797	1.200000
78.534993	0.700000
68.527443	1.200000
86.395946	0.400000
71.376715	0.800000
125.112087	1.100000
83.245890	1.900000
128.264391	1.400000
41.718477	1.000000
91.438580	1.000000
180.672677	0.300000
75.451321	0.500000
69.483630	1.300000
101.008734	0.500000
91.854952	1.000000
40.219290	1.300000
123.614018	1.100000
51.717564	1.600000
80.674051	1.200000
77.596055	0.900000
111.594919	1.500000
107.597542	0.400000
91.261811	2.400000
59.191385	0.700000
160.749905	1.100000
80.180993	0.600000
106.660327	0.600000
70.258555	0.500000
99.185239	0.500000
83.027384	0.500000
55.175611	0.600000
35.011319	2.000000
134.701870	0.500000
113.011447	0.500000
91.149117	0.700000
102.703858	1.100000
84.906176	1.400000
75.968098	3.200000
16.908598	1.000000
102.027018	1.100000
70.618597	1.800000
89.860587	2.000000
59.212248	0.400000
57.635714	1.200000
46.280318	0.700000
37.826764	1.300000
38.375263	1.500000
64.050318	1.300000
38.987963	1.300000
59.759391	1.000000
84.083577	1.200000
39.059361	0.600000
54.164869	1.000000
40.136687	1.100000
48.945326	0.600000
36.146193	0.900000
134.228304	0.700000
51.090863	0.900000
49.420920	1.200000
95.426804	0.900000
117.978551	0.800000
95.381137	1.700000
120.672936	1.000000
37.159405	1.900000
71.083891	0.500000
55.618796	0.700000
121.042653	1.100000
68.359973	1.200000
161.337968	1.200000
109.208533	1.600000
64.670662	1.800000
11.253063	1.600000
102.219897	1.200000
107.169794	1.700000
81.334737	0.600000
99.030444	0.700000
72.613861	0.900000
84.396849	1.700000
110.673310	1.200000
57.496343	1.700000
42.467505	0.600000
83.294087	2.900000
108.510806	0.700000
120.410246	1.100000
41.243589	1.300000
118.832089	1.300000
48.441397	1.000000
93.741071	1.300000
50.278358	1.000000
28.592133	0.900000
65.380834	0.900000
77.455191	1.100000
39.035079	1.000000
93.985189	0.700000
37.848179	0.800000
105.541894	1.000000
90.517589	0.600000
117.910730	1.100000
77.153194	0.400000
50.023255	0.700000
92.265207	1.200000
95.291005	2.400000
97.736931	1.300000
132.165801	1.600000
63.234593	0.900000
69.719654	0.700000
81.454132	0.500000
44.716594	0.400000
90.398484	0.600000
32.137747	0.600000
80.209797	0.700000
89.870656	1.100000
192.286289	0.400000
30.078001	1.600000
40.822830	0.900000
39.086149	1.500000
32.046889	1.500000
75.074552	0.600000
102.324291	1.600000
33.561041	0.400000
55.781899	0.900000
76.654792	2.900000
65.359758	0.800000
74.511342	1.300000
63.661919	1.300000
66.032818	0.800000
89.250901	1.000000
46.316691	1.700000
93.432872	1.200000
24.440873	1.500000
120.326406	0.900000
74.741212	1.300000
111.969159	1.400000
95.908217	0.300000
126.773059	0.900000
29.380463	1.500000
148.489376	0.600000
126.087994	1.700000
46.808008	1.300000
124.903739	0.900000
114.410085	0.700000
57.152106	0.400000
69.493660	0.500000
81.209578	1.700000
43.999088	0.800000
63.594450	1.200000
104.321357	1.200000
99.902398	0.300000
45.299493	1.200000
96.417837	0.500000
80.230931	1.100000
59.925137	1.000000
43.656406	0.500000
108.894509	1.300000
83.380152	1.400000
90.291334	1.400000
89.745002	1.000000
89.434387	0.700000
28.451739	0.600000
40.048536	1.000000
89.617821	0.800000
109.401492	1.400000
114.501474	1.700000
158.845546	1.500000
77.696455	0.600000
73.499417	1.200000
67.584385	1.400000
34.476049	1.500000
117.630348	1.200000
107.410091	1.400000
78.947878	1.500000
85.771497	1.100000
71.298764	1.500000
106.089748	0.900000
102.353292	1.000000
98.029476	1.100000
101.190856	0.600000
112.026469	1.400000
122.563055	1.000000
72.298289	0.700000
40.509995	1.300000
76.202013	1.500000
15.142617	1.900000
102.545354	1.700000
4.412452	1.900000
108.859995	0.700000
138.757265	1.300000
33.712128	1.500000
54.135935	0.700000
100.999839	0.900000
77.281991	2.000000
112.075162	1.600000
81.292716	1.500000
86.140201	1.200000
74.243294	0.500000
121.017004	0.700000
92.801854	1.000000
116.894713	0.600000
108.276455	0.800000
101.874635	0.600000
44.375175	0.600000
60.034209	0.700000
55.964298	0.800000
31.643944	1.600000
99.778403	1.100000
93.810414	1.000000
79.926719	1.200000
98.995405	1.600000
47.762488	1.200000
29.049755	1.400000
78.162665	1.500000
79.408919	1.700000
33.061041	1.300000
116.194987	1.700000
68.403421	0.700000
47.624426	1.400000
102.556299	1.300000
141.981064	2.000000
6.119505	1.500000
92.803599	0.500000
42.995507	1.700000
46.886992	1.000000
103.170840	0.500000
110.203578	1.300000
84.300235	0.800000
24.039942	1.600000
84.888330	1.700000
55.301631	1.000000
89.259852	0.900000
22.594169	1.200000
70.548734	0.900000
85.582070	1.200000
56.989881	0.000000
110.475356	1.400000
98.749368	1.100000
113.677885	1.100000
79.041312	1.000000
92.625956	0.900000
40.302114	0.700000
90.514331	0.500000
37.857288	1.300000
67.850855	1.500000
88.437034	0.900000
98.825799	1.500000
119.650003	1.100000
123.581078	0.900000
81.883398	0.500000
94.612753	0.800000
102.430359	1.100000
77.391796	0.500000
91.785739	0.600000
50.562982	0.700000
109.680781	0.700000
86.930982	1.700000
155.350758	1.100000
76.804944	1.400000
53.277376	1.100000
91.324063	1.300000
70.783675	0.600000
115.553282	0.700000
95.995277	1.100000
92.444913	0.600000
25.174787	2.800000
112.548873	1.300000
33.958597	0.700000
39.693969	1.400000
106.237128	0.600000
88.640317	1.900000
89.402838	0.500000
113.192737	0.500000
133.914682	0.400000
50.351274	1.300000
67.823645	1.100000
70.096521	1.000000
109.724089	1.400000
67.163368	1.400000
87.735941	1.300000
81.033039	1.400000
90.107218	1.100000
87.139742	1.500000
107.732724	0.000000
33.830522	1.600000
50.605737	0.700000
92.372927	0.600000
36.980449	1.700000
87.622081	0.500000
55.802448	0.500000
58.769797	0.900000
58.330043	0.900000
64.170958	0.400000
48.648442	0.800000
71.237959	1.300000
102.163993	0.700000
96.581050	1.400000
161.927809	2.100000
87.942969	1.000000
24.578715	0.700000
82.011286	0.800000
39.419903	0.500000
15.350298	1.100000
47.966098	1.600000
66.404200	1.100000
69.060486	1.000000
85.010355	1.100000
82.147181	0.300000
82.427747	0.500000
79.710303	1.700000
91.137621	1.600000
109.329240	0.500000
47.702382	1.100000
94.316693	2.300000
99.341355	0.600000
68.093233	1.700000
139.764635	0.700000
58.897322	1.500000
98.747700	0.400000
85.272834	1.200000
49.287872	1.000000
61.626980	1.300000
124.214652	0.600000
126.567039	1.400000
80.438377	1.300000
61.028807	0.700000
65.156243	0.900000
25.449725	1.000000
22.168123	0.800000
49.933247	4.300000
53.032976	1.100000
10.211194	0.600000
43.942602	1.300000
95.833702	0.600000
67.909598	1.300000
110.067979	1.100000
83.427408	1.400000
26.690266	0.000000
44.225204	1.800000
104.219320	1.300000
68.747332	1.000000
66.547683	0.400000
50.045596	0.600000
46.519198	0.600000
83.976290	1.500000
42.257301	1.000000
125.919428	1.200000
34.427104	1.000000
62.131174	1.300000
93.427913	0.700000
82.606838	1.500000
78.774704	1.500000
109.563210	1.200000
118.664112	0.600000
27.504917	0.700000
89.241606	0.300000
96.840520	0.900000
81.500134	4.300000
72.874380	1.000000
115.152741	0.500000
34.428491	1.000000
106.690696	0.800000
78.737815	1.200000
44.979889	0.900000
103.330780	0.600000
106.724531	1.400000
89.524811	1.100000
181.536735	0.800000
109.203559	0.700000
84.822327	1.800000
133.373866	2.000000
53.315403	1.400000
76.187130	0.900000
54.017410	1.200000
107.101473	1.500000
61.523590	0.600000
61.513188	1.300000
42.197987	1.300000
103.009385	1.400000
41.642472	2.200000
31.971392	1.200000
73.147681	1.700000
37.441770	1.300000
24.590985	1.500000
23.999822	1.200000
118.048085	0.700000
78.611610	0.400000
54.803383	0.900000
128.640610	1.500000
62.610873	1.300000
88.984292	1.400000
62.231050	1.000000
106.944352	1.600000
27.728424	1.000000
60.368977	0.600000
148.143435	0.600000
104.168015	1.700000
89.513921	2.100000
103.013778	1.100000
43.038653	0.900000
45.007373	1.200000
85.798458	0.800000
60.057613	1.400000
68.173656	1.700000
143.587961	1.200000
67.486683	0.600000
64.559383	1.200000
89.546213	1.400000
76.505435	1.400000
75.219380	1.100000
53.393837	0.800000
71.304607	1.300000
71.077645	0.600000
90.227417	2.300000
101.279547	0.600000
48.639662	0.800000
93.736633	1.000000
115.266215	1.100000
115.503308	1.200000
38.213887	0.700000
27.903676	0.700000
106.873228	0.700000
85.283192	0.500000
102.823813	1.100000
105.224932	1.800000
64.225273	1.200000
90.583270	1.200000
112.095021	1.400000
69.416624	2.200000
122.001218	2.100000
81.838314	0.600000
118.628428	1.400000
53.451241	1.000000
66.006238	1.200000
53.935684	0.600000
75.967596	0.400000
49.284672	0.700000
94.044927	0.900000
80.242355	0.600000
59.927069	1.000000
78.428211	1.700000
73.385835	1.100000
94.095601	1.200000
88.856487	0.700000
83.053052	0.800000
147.231178	0.500000
99.141063	1.000000
76.549904	1.300000
78.392645	0.400000
39.845831	1.100000
30.190546	0.900000
115.329706	1.300000
22.379138	0.500000
99.022812	1.000000
54.707054	1.000000
54.521788	1.600000
79.004863	1.100000
122.848892	1.600000
82.593138	1.200000
43.526514	1.000000
50.780957	0.900000
73.468896	1.300000
104.668715	1.100000
65.188615	1.200000
66.211406	1.400000
60.709871	1.400000
64.224989	1.900000
97.464371	0.600000
52.640677	0.800000
152.660010	1.100000
66.383012	1.200000
88.386289	0.600000
41.331680	0.600000
76.901226	1.300000
97.693744	1.500000
84.280812	0.800000
77.497724	1.000000
103.296501	0.900000
95.319476	1.100000
66.860216	2.300000
39.640715	1.200000
176.704525	1.200000
41.733302	0.900000
108.768021	1.000000
83.594370	0.600000
86.162677	1.000000
81.151528	1.000000
100.233303	0.700000
99.900939	1.200000
78.408875	1.200000
107.765955	0.900000
68.631212	1.400000
88.943568	0.900000
89.690148	1.300000
94.899156	0.600000
82.543555	1.400000
108.193523	1.100000
77.814245	0.600000
54.487162	1.100000
158.229691	0.700000
50.891445	1.300000
65.918945	1.300000
61.955208	0.600000
101.242674	0.600000
98.973329	0.500000
101.269366	1.200000
26.807213	1.400000
65.592776	1.500000
103.855581	1.100000
67.517170	0.700000
140.194001	0.600000
75.662945	0.800000
64.151674	1.700000
92.445388	1.400000
76.237952	0.900000
102.756867	1.200000
90.690756	0.900000
29.622685	1.600000
71.757939	0.800000
89.074382	0.800000
67.777474	0.700000
26.808904	1.300000
44.834214	0.900000
14.553160	1.800000
50.181689	0.600000
120.340879	1.100000
89.359370	1.000000
99.570666	0.400000
47.513649	1.100000
103.126751	1.000000
97.043366	1.400000
72.262239	1.200000
61.504762	1.700000
46.767080	0.900000
74.431758	0.700000
81.703364	1.500000
108.477604	0.900000
128.163719	1.300000
60.768727	1.100000
100.497695	1.300000
84.818935	1.600000
80.680769	0.600000
32.226277	1.000000
82.742070	0.800000
52.758310	0.500000
102.222878	1.200000
109.894995	1.300000
34.108308	0.700000
58.899494	1.800000
87.483266	1.100000
39.361622	1.300000
86.676302	1.200000
89.186733	0.700000
57.546402	0.600000
78.744048	1.200000
33.173029	0.800000
96.007716	0.700000
115.569753	1.100000
61.332130	0.500000
159.556321	1.100000
76.310758	1.400000
96.270792	1.100000
37.318637	0.900000
60.107011	0.600000
145.273017	0.900000
79.810980	0.500000
56.240348	1.100000
71.414580	1.400000
66.314792	0.800000
93.584221	0.700000
108.758441	1.200000
18.878112	0.500000
171.891588	0.600000
131.770577	0.600000
78.046424	1.400000
65.393910	1.200000
120.624758	1.400000
48.432783	0.900000
82.003937	0.600000
42.449494	1.300000
108.274970	1.000000
112.135121	0.900000
108.171003	0.600000
88.104280	1.400000
161.858536	1.600000
109.339140	1.200000
115.531314	1.200000
24.812919	1.400000
117.733354	1.700000
116.907133	1.100000
58.787896	0.700000
102.171388	0.700000
74.844144	2.800000
36.990058	1.200000
111.743315	0.300000
32.266205	0.900000
93.064730	1.000000
47.616675	2.200000
20.430611	1.700000
21.062763	0.800000
123.506216	1.100000
86.963106	0.500000
60.948024	1.700000
90.056108	1.600000
116.967907	0.500000
115.336135	1.300000
30.634131	2.000000
19.022298	1.700000
69.214390	0.400000
65.001297	1.300000
109.142575	0.800000
56.637212	0.500000
130.273602	1.300000
60.730278	0.700000
10.119254	1.200000
80.692784	0.600000
60.974151	1.500000
84.733216	0.700000
89.966294	1.200000
90.147673	1.200000
62.340749	0.900000
97.167941	1.100000
116.301471	1.300000
74.958843	0.800000
35.680378	1.200000
85.961896	0.500000
40.231346	1.300000
73.174431	0.700000
53.697895	2.600000
63.855265	0.700000
68.097405	0.100000
72.772894	1.600000
52.663501	0.500000
98.015712	1.400000
123.475186	0.600000
54.985800	1.500000
29.520384	1.100000
46.055988	1.200000
62.030753	1.900000
46.583146	0.600000
90.355518	1.500000
94.713772	2.100000
85.438299	1.200000
130.018621	1.400000
60.221550	0.400000
73.427118	0.600000
75.902070	0.600000
104.184967	0.700000
111.231343	1.200000
22.011572	0.900000
67.878979	1.000000
5.023919	0.400000
83.681244	0.700000
77.959246	0.600000
88.334565	1.100000
79.673948	0.500000
123.645696	0.800000
32.738705	1.000000
76.187999	1.200000
99.014371	1.000000
103.064819	1.100000
101.858295	1.100000
119.302885	1.200000
52.205865	1.400000
69.668837	1.200000
82.637684	1.100000
34.744293	1.400000
65.782568	1.400000
4.537674	1.300000
122.325944	1.500000
82.575255	0.900000
54.980455	1.200000
41.386272	1.700000
115.261576	0.500000
94.487169	0.600000
84.006224	1.300000
46.875124	0.400000
103.288094	0.600000
52.767735	0.600000
106.808445	0.300000
115.967656	1.900000
127.731272	0.900000
47.731688	0.000000
65.047065	2.000000
