SliceEntropy	CloudEntropy
1.73469	2.09548
2.1019	2.27249
1.86682	1.85056
2.06204	1.87126
2.45469	1.90268
2.01623	2.25288
2.24322	1.82904
2.1778	1.75662
2.06204	2.21469
1.68229	1.8907
2.19612	1.90863
1.64307	1.98464
1.47174	2.11174
1.84229	1.90863
1.66053	1.84229
1.57545	1.92229
1.74297	2.22631
2.32888	1.90863
2.19249	2.02347
2.08721	1.77391
1.79086	1.77716
1.85056	1.9983
1.68154	2.18115
1.90268	1.74505
2.01623	1.62115
2.12092	2.06464
2.3405	1.9983
1.90268	1.67263
1.49845	2.23327
2.24322	2.1845
2.08229	1.90505
1.68154	2.27908
2.07662	2.25288
1.91031	2.17391
1.47174	1.90372
1.75662	2.24154
2.3076	1.95508
2.39263	2.2907
1.7019	1.8578
2.23112	1.8578
2.14604	2.01883
1.32092	2.19741
2.30863	1.88307
2.06713	1.59171
2.01732	1.32092
2.23327	2.12643
1.89712	2.06464
1.90268	2.40229
1.56903	1.84673
2.21366	1.9943
1.46918	1.32092
2.13469	1.79126
1.71885	2.20568
2.09224	2.1845
1.9983	1.71526
1.84673	1.8881
1.82904	2.09224
1.18297	1.98464
1.92229	2.00489
1.98464	2.06204
1.86682	1.66053
1.98464	2.01623
2.03294	2.37302
2.37302	1.73469
1.74337	1.95508
1.98268	1.95249
2.37302	1.96903
1.8881	2.13469
2.01623	2.43908
1.59171	2.09623
2.50282	2.3445
2.23112	2.26347
2.39327	1.98545
1.81712	1.47885
2.01883	1.92229
1.96903	2.09623
2.06204	1.82863
2.42282	1.93056
1.95693	2.21469
1.91031	1.77288
1.76171	2.24322
2.12643	2.37135
1.8107	1.98464
1.95693	2.12643
1.74337	1.95693
2.10132	2.06268
1.85131	2.34347
2.13366	2.22771
1.7019	2.36735
2.37302	1.70953
1.87444	1.92229
1.73469	1.92229
2.09224	2.1019
2.06928	1.47885
1.8578	1.73469
1.84489	2.09131
1.88411	2.17224
1.79126	2.05469
1.9143	1.98545
1.84673	1.95249
1.9143	2.11341
1.53548	1.95508
1.69732	1.93565
2.24322	2.06204
1.9943	2.25391
2.38928	1.90604
2.01623	2.01623
1.40399	1.90604
1.13131	1.88903
1.9943	2.01883
1.77924	2.29869
1.95741	1.90372
2.15031	1.89712
1.27327	2.05869
1.71612	2.06713
1.8107	1.8881
1.60274	2.12092
1.19748	2.14268
1.51534	1.47174
1.89151	1.93565
1.96151	2.2605
1.61357	2.34682
2.28643	2.21469
1.79249	2.00489
1.9143	2.15031
1.95508	1.98268
1.98268	2.20568
2.03249	2.14713
2.24229	2.06928
1.63485	2.02132
2.24322	1.75662
1.85524	2.17224
2.12151	1.89151
2.09224	2.17883
2.03249	2.39263
1.93056	1.89712
1.56903	2.09224
2.42282	2.00489
1.73469	2.33716
1.8107	1.82545
1.47174	2.3076
1.93524	1.76171
1.92154	2.01131
1.82863	2.11174
1.79249	1.74112
2.04903	1.56903
2.23662	2.19741
2.27908	1.79086
2.12307	2.04151
1.79034	2.16229
2.12307	1.79034
2.01883	1.90863
1.80307	2.1307
2.14268	2.25623
2.03174	1.66053
1.9983	1.46918
1.90604	2.06464
2.11341	1.92229
1.8881	2.07171
2.1019	2.16322
2.11341	2.20643
1.85524	2.17224
1.73469	2.2605
1.85056	2.06268
1.98696	2.03249
1.57135	2.24322
2.07031	1.8907
1.93947	2.17288
2.12643	2.14297
1.8881	2.36643
2.26282	2.37366
2.01565	2.23662
2.12643	2.1819
1.87126	1.9983
2.25623	2.07171
1.98112	2.19741
2.10849	1.87126
1.64568	2.09791
2.39263	1.90631
2.45701	1.8881
2.17883	2.17947
1.67263	2.14771
1.85131	2.06268
2.08721	1.88903
2.08721	2.27341
1.87444	1.8107
1.71294	1.9983
1.93924	1.98372
1.85391	2.03508
1.93565	2.10132
2.22771	2.2605
2.3681	2.47327
2.45366	2.1845
1.51534	2.37302
1.95526	2.36643
2.10953	2.2619
1.79612	2.06204
1.71526	2.06204
1.77288	1.98464
1.98464	2.20643
2.03174	1.92154
1.46918	2.03508
2.12643	2.26115
1.8578	1.70953
1.86682	1.91327
1.90268	2.17883
1.5143	1.8907
2.14297	2.08721
1.90268	1.8907
2.14771	2.19741
1.49366	2.09623
1.4619	2.40154
2.01623	2.29701
2.03249	2.16322
2.34682	1.70953
2.04011	2.24322
1.51956	2.04011
2.16322	2.2921
2.14268	2.01623
1.73469	2.42347
1.51662	2.00489
1.89151	1.69732
2.19908	1.84154
1.64514	1.92229
1.56903	1.43963
1.96903	2.31171
2.04011	2.36307
2.12307	1.70953
1.71526	1.9983
1.77391	2.17732
1.70953	2.4219
1.98696	2.27341
2.06863	1.80092
1.15855	2.23662
1.8107	2.46268
2.17288	2.19693
1.9943	2.1819
1.9983	1.98268
1.91031	1.87126
1.89151	2.1307
2.16322	1.88903
2.01623	1.77357
1.92193	1.90372
1.9983	1.88903
1.96151	2.19908
1.15855	1.77391
1.74112	2.3707
1.71526	2.34682
1.66053	2.10132
1.59171	1.51662
2.08721	1.71526
2.03249	1.77288
2.5321	2.09623
2.27508	2.03249
2.1045	2.29135
1.54132	2.2645
1.89151	2.25288
2.25732	2.08721
1.91327	1.92229
1.82863	1.90863
1.93056	2.19249
2.1045	1.89712
1.91963	2.06268
1.90268	2.25623
2.15327	2.06545
2.38928	2.2343
1.68229	1.74337
2.23327	2.25791
1.64307	2.04011
2.27908	1.76171
1.99112	2.04011
1.9983	2.01391
2.51741	2.02347
2.22771	1.82053
1.9419	2.44903
2.02347	1.70953
1.49845	1.9943
1.8107	1.95741
2.34682	1.58268
2.2107	2.11741
1.93924	2.11341
1.79086	2.33716
1.49366	1.92229
1.93224	2.0783
1.98268	1.92229
1.80411	2.34347
1.98464	2.03249
2.01131	2.10347
1.69288	2.14268
1.91031	1.78953
2.45869	2.49947
1.84171	2.06268
2.11341	2.39327
1.82545	2.19741
1.9943	2.17288
1.8578	1.79352
2.08721	1.92229
2.30713	1.88092
2.00489	2.11174
2.17391	1.77288
1.97869	1.71294
1.67263	2.14771
2.2605	2.01623
1.97701	1.81869
2.07171	2.27741
2.08229	1.95526
2.48154	1.9378
2.07171	2.19741
2.25288	2.03508
1.69288	1.75662
2.2645	2.15112
1.98696	2.14771
2.01565	2.09791
2.25623	2.00489
1.87444	2.3076
1.97469	1.75662
2.11612	1.93565
1.73469	1.96903
1.77716	1.93224
2.19352	2.35174
1.87444	2.07171
1.12386	2.35508
2.01391	2.3076
1.39086	2.08721
1.62115	1.79086
2.01883	1.74337
1.48914	2.44735
1.99112	2.19741
1.69288	2.03249
1.8578	2.36307
1.73469	2.37302
1.88903	1.87126
2.21151	1.66337
2.24386	2.30631
1.90268	1.64307
1.87126	2.32888
1.43963	2.01131
1.87126	2.15327
1.84154	1.95249
2.13469	1.90604
2.13135	1.89701
1.98464	2.4219
1.59171	2.32888
2.15263	1.95508
2.12307	1.79612
1.9983	2.09131
2.37701	2.03249
2.43741	2.27908
1.49366	1.74505
1.9983	2.4676
1.56903	2.06631
1.87444	1.72735
1.79034	1.87126
1.84673	2.13135
1.99963	2.22268
2.16171	2.26347
1.84171	2.13366
1.77924	2.16322
2.12643	2.33716
1.74112	1.9943
1.8107	1.90863
2.11341	1.75662
1.57972	2.1819
1.69732	2.01623
1.78132	2.02347
1.64568	1.87126
2.19741	1.88307
1.75662	1.89712
1.80411	2.09947
1.96151	1.89712
2.34682	2.11294
1.56943	1.87126
1.84229	1.93565
1.73469	2.22696
2.06928	2.12643
1.77391	2.16322
1.8578	2.04151
1.58297	1.8107
2.14268	1.98464
1.51615	2.06204
1.59171	1.8578
1.89701	2.14268
2.14604	1.73469
2.15263	2.06204
1.98464	2.06204
1.98696	2.37469
2.07662	2.14268
2.14268	1.8107
1.95352	1.8383
1.87126	2.36307
1.38826	2.20568
1.88092	2.11341
1.96151	2.23662
2.27341	2.19908
1.76171	2.15031
1.9983	2.22771
2.31171	1.79352
1.90863	1.66053
2.2645	1.71294
2.35741	1.89151
1.86132	2.12903
2.08721	2.3183
2.09224	1.5143
1.98112	1.64514
1.71526	2.39263
1.90863	1.93565
1.82904	1.98464
1.39086	2.15031
2.03249	1.97469
1.59171	1.93565
1.69732	1.96151
1.42928	2.29701
2.06464	2.08229
1.2978	2.01924
1.97869	1.90863
1.55352	1.87485
1.94682	1.82631
1.93947	2.50282
2.03249	2.03508
1.8107	1.98464
1.93947	2.17883
1.77391	2.1778
2.1045	1.93056
1.85524	2.02347
2.01732	2.14268
1.8907	1.99112
2.42282	2.2605
2.3183	1.84171
1.95352	2.2921
1.57545	2.09565
1.96151	2.00171
2.27741	2.40888
1.56943	2.02347
1.66053	1.24151
1.92171	1.90372
2.32888	2.04011
2.2921	1.90268
2.26115	2.20735
2.35341	2.17947
1.61357	1.82904
1.95741	2.00171
1.95741	2.35741
2.03249	1.60274
1.98505	2.13469
1.91031	1.97869
2.27908	1.90268
2.13469	1.93565
1.19748	2.28643
1.98464	1.95508
2.07171	1.8578
2.10132	2.01623
1.93224	1.70953
2.32888	2.37302
1.56943	2.03174
2.10849	1.56568
1.67263	2.18115
1.49366	1.91963
1.96307	2.09947
1.77288	1.67263
1.93565	1.75662
1.95508	1.9943
1.89151	1.92229
2.1819	2.09623
2.09947	1.73469
2.05469	2.26282
2.2921	2.02347
2.2081	2.03249
2.03249	2.29366
2.13469	2.12307
2.22631	1.67263
2.28307	1.98464
2.26132	2.27341
1.84229	1.9983
1.85056	1.80411
1.9943	1.90604
1.84171	1.90505
1.98464	1.84229
1.95741	1.92229
1.92229	1.9943
2.32888	2.15031
2.10132	1.97469
2.15031	1.86682
2.22631	2.3943
2.17288	2.3876
2.45469	2.30863
1.36154	2.15031
1.75662	2.22863
1.63485	1.74297
1.07832	2.1045
1.60274	2.16322
1.81135	2.04903
1.49869	2.17288
1.79249	2.10132
2.2343	1.85716
2.04011	2.19741
1.87444	2.08721
1.56943	2.07662
2.07171	1.92229
1.95352	2.22771
1.71885	1.98464
1.84489	2.09791
1.8907	2.11612
2.07662	2.14771
2.16229	2.08229
1.9983	1.95508
2.27908	1.90268
1.66053	2.31662
2.17883	2.09623
2.03249	2.26347
2.03249	2.1019
1.90268	1.93056
1.82545	1.82631
2.06268	2.24322
1.8907	1.91031
1.93924	2.3076
2.35908	1.90863
2.22631	2.15112
1.74297	1.90268
2.10953	2.1819
1.85524	2.08721
2.2645	1.8907
1.64568	2.44903
1.9419	1.9983
2.10132	1.9983
2.12903	2.12568
1.79352	2.25288
1.66053	2.09224
1.75662	2.06863
2.32888	2.21366
1.77391	2.26115
1.87126	2.00274
1.84154	2.3076
2.09947	1.64307
1.69732	1.90604
1.95693	2.34347
2.13135	2.04011
2.61701	1.92229
1.95693	2.18115
1.96903	1.87126
1.73701	2.03174
1.86682	1.79086
1.64307	2.16229
2.23327	1.8107
1.75662	2.18115
1.33972	1.85056
2.08721	2.06204
2.11341	2.07031
2.5045	2.30372
2.11341	2.03508
1.74297	2.06928
2.03249	2.21469
1.8383	2.1019
1.70953	1.9983
2.13469	1.95693
2.24489	2.45469
2.25288	1.61357
2.2605	1.82545
2.34347	1.90505
2.35341	2.58347
1.8383	1.9983
2.25288	2.34682
2.03174	2.16322
2.0743	1.90268
1.98464	2.09224
1.59933	2.11294
1.82863	2.11341
2.45869	2.24322
1.86682	2.07031
1.90863	2.01623
1.64568	1.51662
1.51534	2.09623
2.24322	2.3076
1.84489	2.14771
1.65972	2.01623
1.79034	1.78132
1.69732	2.36307
1.96903	1.5143
1.54959	1.99963
1.71526	2.12903
1.54132	2.1045
2.04903	1.79034
1.49845	1.86682
2.50282	2.1307
2.43741	1.8907
2.27508	2.25623
2.03249	1.8383
2.14771	1.82863
2.04011	2.1307
1.97701	1.90904
1.91031	2.19741
1.54132	1.74505
1.70953	2.25391
1.38826	1.75534
1.79126	2.3183
1.02112	2.01883
1.70953	1.8907
2.1819	1.63485
2.04011	2.34682
2.43741	2.10347
1.87126	1.92229
1.56903	1.82631
2.19249	2.19741
2.03249	2.14268
2.13135	2.32888
1.51956	2.21469
1.88092	2.06863
2.08386	1.8107
1.53947	1.85391
1.82631	2.37302
2.01623	2.06204
1.64307	1.93524
2.19741	1.90863
1.73135	2.2907
1.97469	2.1819
1.81712	2.03249
1.51615	2.21469
2.45701	2.17288
1.74112	2.13366
2.07171	1.39086
1.35933	1.70953
1.54959	1.62115
2.15031	1.95508
1.58268	1.70953
2.45366	2.05469
1.98696	1.49869
1.56943	2.06713
1.87444	2.09224
1.7019	2.19249
1.90631	2.24322
1.98112	2.25791
1.95352	2.06204
2.08673	1.60274
1.47174	1.98545
1.84489	1.97469
1.40936	2.2907
1.90268	2.15031
1.75662	2.50282
2.17224	2.20643
1.98372	2.03249
2.06204	1.84673
1.2978	2.40229
1.81712	1.64735
1.98268	2.17224
2.23327	2.06204
2.1045	2.14771
2.08721	1.59171
1.71612	2.27508
1.55352	1.89712
1.8881	2.06204
1.49869	1.81712
1.69732	1.90268
1.54132	1.66337
1.53548	1.87444
2.11612	2.01623
2.04092	2.17883
2.03249	2.11174
1.75662	2.15263
2.03249	2.17947
1.90268	2.23327
2.18115	2.08721
2.3183	2.0743
1.91031	2.11508
1.74112	1.9419
2.04011	2.30631
1.9983	2.13135
1.40936	1.79126
1.32347	1.70953
1.82053	1.82053
1.54959	2.32888
2.13135	2.03174
2.3076	2.02347
2.06268	2.03249
1.95249	2.41883
2.29469	2.08489
2.1778	1.9378
1.71034	2.02132
1.15855	2.02132
1.73469	2.15031
1.85524	1.75662
1.88411	2.20568
2.16322	2.01623
1.57135	1.93565
1.90631	1.97869
1.77924	1.82863
2.12307	2.43341
1.64568	1.95526
2.12643	2.11341
1.92229	2.17224
1.84489	2.26282
2.3183	2.11741
2.04151	2.08721
2.19741	2.22631
1.70953	2.04011
1.82545	2.06928
1.91327	1.8107
2.06928	2.2343
1.8107	2.24229
1.56903	1.9143
1.71294	2.02347
2.1045	2.24154
2.42849	1.95508
1.90372	1.80092
1.81712	2.37469
1.70953	2.11741
2.1845	1.80307
1.70115	2.13366
2.23327	2.03294
2.20735	2.1045
1.90372	1.75662
1.8907	1.9378
1.98505	2.48154
2.01883	1.70953
2.14863	1.98464
1.82863	2.41391
1.95693	2.08721
1.9983	2.25791
1.84229	2.03174
2.17732	1.86682
1.75963	2.06268
1.84229	2.28735
2.01391	2.12903
1.8107	1.95693
1.79034	2.3076
1.85056	2.05469
2.00489	2.06204
1.79034	2.30372
1.65366	2.09791
1.71526	1.79086
2.03249	1.85391
1.93391	1.90372
1.84229	1.93565
2.03249	2.03249
2.04011	2.08721
2.35741	2.11741
2.43741	1.8107
1.9983	2.47327
2.20643	2.1819
1.93224	2.10132
1.5143	2.25791
1.84154	1.9983
2.37302	2.23327
1.8107	2.11341
1.85131	2.14863
1.13131	2.11341
1.54959	2.12903
1.66337	2.16229
1.7583	2.04011
2.24322	1.96151
2.1819	1.9378
1.82904	2.16322
2.14863	1.8107
2.40229	2.27341
1.7583	1.93565
2.06204	2.01623
2.27508	1.84171
1.98268	1.71294
2.48489	1.93565
2.24322	1.9943
1.93565	2.16489
1.93056	2.00489
1.73469	1.9983
1.77391	1.8907
1.56903	1.95526
1.9378	1.82863
1.48914	2.07963
1.75662	2.19741
1.36154	1.95508
1.87444	2.22771
1.51933	2.31662
2.34682	1.49869
1.82863	1.57545
2.15031	2.29869
2.24386	2.06863
2.39263	1.71034
1.4619	2.12903
1.95249	1.35419
2.20568	2.03249
1.55352	1.93056
2.16229	2.34682
1.93924	2.06204
1.8578	1.79174
2.25288	2.21366
1.82545	2.37135
2.17391	2.11741
1.82904	1.93565
1.98268	2.28735
2.01883	2.2921
1.84229	2.11174
2.25623	2.02132
1.17712	2.3876
1.95741	2.37135
2.2081	2.11341
2.2081	1.91327
1.79126	2.14268
1.15855	2.15263
1.97469	1.51662
1.64307	1.87126
2.02347	2.14268
1.90863	2.21701
2.12643	2.20735
2.18115	1.92229
2.19908	2.22863
1.96151	1.84171
1.91327	1.86682
1.56903	2.01732
2.3076	2.01623
2.06268	1.93056
1.96151	2.01524
1.8578	2.12568
2.15327	2.22713
2.17947	2.07171
1.69732	2.51741
2.06631	1.98464
2.19741	2.26347
2.03249	2.30372
1.8881	2.11741
1.73469	2.11741
2.10132	2.16489
2.20735	2.1045
2.20643	2.21151
1.85056	2.09623
1.4	2.04011
2.24386	1.99112
2.09131	2.03508
2.11341	2.14771
1.90372	2.20735
1.70953	1.9943
1.93391	2.49947
1.81712	2.27341
2.5045	1.54959
1.79249	1.88092
1.75963	1.92229
1.95352	2.4481
1.57545	1.95508
1.95693	1.69732
2.35908	2.09623
2.03174	2.19693
2.22771	2.24489
1.51933	2.09623
2.24322	1.93524
1.56943	2.06928
1.32347	2.25791
2.08721	2.12643
1.60274	2.19741
2.19741	2.43908
2.01131	2.2605
1.93224	2.2107
1.49869	2.24386
2.30372	2.11741
1.49366	2.39031
2.05469	2.01288
2.03249	2.36307
2.50282	2.02347
2.2645	1.90053
1.93224	1.57545
1.64307	2.2343
1.74505	2.12903
2.2645	2.30372
2.06204	2.02347
1.49869	1.95693
1.9983	1.90863
2.0743	2.12643
1.90268	1.87126
2.40229	1.93924
2.38928	2.17288
2.12903	2.23112
1.79126	2.1778
1.86682	2.11741
2.26115	2.16229
2.10132	2.29701
1.82631	2.19612
1.92171	1.80092
1.87444	2.19294
1.82863	2.2578
1.90604	2.32229
1.55352	1.95526
1.99112	1.89151
2.17391	2.25791
1.47174	2.02347
2.36307	2.08489
1.78132	1.93056
2.40154	2.16322
1.75963	2.16322
1.92229	1.93565
1.97869	2.08721
2.1045	2.22771
2.25623	1.93947
1.32347	2.17224
2.01883	2.19741
1.60274	2.1045
1.38438	2.37366
1.79352	2.10849
1.99112	1.90604
1.74112	2.01623
1.82904	2.19741
1.9983	2.27341
1.84673	1.9983
2.03294	1.89151
1.84171	2.32888
1.95526	2.11612
1.77288	2.04011
1.92229	2.06545
1.56903	2.36307
1.74337	1.98464
1.69732	1.4619
2.09791	2.09623
1.79249	1.79126
2.01883	2.24322
1.49845	2.19741
1.74297	2.26115
2.01623	1.43963
1.79612	2.03508
2.52307	2.3076
1.76171	2.1819
2.13469	2.39263
1.85391	2.2921
1.9983	2.17947
1.90604	2.16322
2.14297	2.27341
2.22696	1.93565
1.82545	1.66631
1.90604	2.14268
2.04011	2.2605
1.69732	2.04903
2.13366	2.49947
2.2343	2.25947
1.95741	2.47327
1.71612	2.01883
1.90372	1.9983
2.3445	1.93056
1.54959	2.27693
2.01131	1.97869
2.21469	2.03508
1.84673	1.92229
1.64735	2.1819
2.06204	2.02132
2.02347	2.2921
1.90268	1.90268
2.08721	2.1819
2.2605	2.09623
1.82053	1.88092
1.87444	2.1778
2.03174	1.70953
1.97701	2.3076
2.1778	1.8881
1.90268	2.07662
2.06545	2.14863
2.23662	1.85357
1.92154	1.82904
2.01623	2.2081
1.84171	1.72914
1.69732	1.95693
1.85131	1.90904
2.0783	1.51615
1.36154	2.3076
1.82904	2.43741
1.89712	2.27341
1.90631	1.92229
2.40229	2.06204
2.1819	1.70953
2.06863	2.02347
1.70953	1.82545
1.92154	1.95508
1.84229	2.19741
1.8107	2.16322
2.0783	2.09224
2.08721	1.9378
1.73469	1.87294
1.63485	1.85391
1.92229	1.84171
1.15855	1.90268
2.00489	2.06545
1.81701	2.2107
1.18297	1.95508
1.98464	2.03249
1.69924	2.37302
1.7019	2.33716
1.40936	2.1845
2.03294	1.98268
2.06928	1.93056
2.03249	1.92154
1.89151	1.70953
1.71034	1.86682
1.63485	1.66337
1.32347	1.8578
1.70953	2.14771
1.96903	2.24322
1.90268	2.14771
2.45701	2.16229
1.70953	1.99112
2.01623	1.74112
2.01623	1.43366
2.08673	1.92229
1.90372	1.71294
2.06204	2.19908
1.66337	2.14863
2.01924	2.29469
2.3076	1.70953
1.73469	2.1307
1.63294	2.27341
1.90863	2.09947
1.82545	1.97869
1.69288	1.84489
1.88903	2.17288
2.0783	2.1845
1.79034	2.06863
1.56568	2.03508
1.54959	1.76171
1.95249	2.25623
1.82863	1.92229
2.26347	2.27908
1.82863	2.21366
1.63294	1.88903
1.71526	1.87126
1.56903	1.8383
1.92154	1.77288
1.84229	2.03174
1.25972	2.20643
1.90372	1.95741
2.04011	2.03174
1.82545	1.98464
1.85056	1.47885
1.54959	2.12903
1.82904	2.06928
1.93924	1.89712
2.01623	2.71327
2.28903	1.8881
2.06713	1.7019
1.69288	2.33791
2.2645	2.09623
1.81712	2.23662
2.03174	2.24489
1.98696	2.23662
1.64307	1.90863
2.20568	2.08721
1.56568	1.76171
2.1045	1.69288
1.93565	2.06863
2.15263	1.86682
1.98696	1.84229
1.39086	2.19294
2.29135	2.01623
2.13469	2.20643
2.24386	2.28307
2.07662	2.37302
1.18297	2.11741
1.79126	2.07662
1.57545	2.22771
1.75662	1.88411
2.01623	2.51249
1.46918	2.09947
1.98464	1.98464
1.86682	1.87126
1.53548	2.20643
2.13135	2.02347
1.5143	2.0743
1.9983	2.22631
1.67263	1.98505
2.22771	2.08721
1.70953	2.23662
2.01883	1.90631
2.08386	2.23662
1.63485	2.2605
1.9983	2.19249
1.78132	2.27741
1.71612	1.70953
1.90268	2.02132
1.53548	1.66631
2.05869	2.02347
1.79249	1.80307
1.64307	1.79034
2.23327	2.26282
2.1045	2.02347
1.75662	2.24322
2.07662	2.15031
1.93224	2.11612
1.99112	2.37135
1.67263	1.73701
1.67263	2.22713
1.76171	2.17732
1.82904	1.89151
1.70953	1.8107
2.06204	2.25791
1.8107	2.17883
2.01924	1.8907
1.66631	1.75963
2.06713	2.01623
1.77288	1.88943
1.95693	1.70953
2.04011	2.16229
1.96903	2.06928
2.15327	1.73469
1.77357	2.23031
2.19741	2.09791
1.90268	1.57545
1.95352	1.88307
2.03249	2.17947
1.68154	1.89712
1.79174	2.03294
1.75662	2.28307
1.95693	1.69732
2.42282	1.9943
1.71526	1.87444
2.0783	2.3076
2.12307	1.90268
1.67263	2.19908
2.01883	1.81135
1.76171	1.97469
1.69288	1.86682
2.01131	2.03174
2.03174	2.03508
1.49869	2.06204
1.71612	1.9943
2.30372	2.19741
2.17391	2.03249
1.90863	2.04943
2.26282	2.09947
2.30372	1.74112
1.81701	2.08489
2.13135	1.92229
1.91963	2.25732
1.71526	2.03508
1.84673	1.81712
1.84489	1.98464
1.98505	1.89151
2.17732	1.94849
2.1045	2.19741
1.90505	2.08489
2.17288	2.15031
1.73469	1.68229
1.90372	2.03693
2.16322	1.61357
1.96568	2.25791
2.25391	1.64307
1.84171	1.98112
2.13469	2.17732
1.51662	2.17947
1.96903	2.1819
2.1819	1.85391
2.08721	1.79612
2.13135	1.67263
1.95352	2.24386
2.08721	1.82863
1.95741	2.01623
2.08229	2.03174
2.07662	2.06545
2.07662	1.91327
1.95693	2.15031
2.19612	2.1019
1.49869	2.07171
1.56903	1.63485
1.56943	2.03174
2.16229	2.3876
1.95693	1.78132
2.06631	1.87126
1.86682	2.17883
1.70953	1.85524
1.98464	2.25791
1.93224	1.88903
1.71034	2.09623
1.67963	1.82904
1.9943	1.72735
1.18297	2.08721
2.44307	1.90863
1.8881	2.11741
2.3183	2.14771
1.73469	2.06268
1.90268	1.91327
1.61357	2.12643
1.66631	1.73469
1.91031	2.06545
2.3445	1.95693
2.13135	1.9943
1.8881	2.35174
2.07171	1.85524
1.93224	1.8907
1.9983	2.26115
2.08721	2.19741
1.93565	1.60274
1.8907	1.79612
1.9143	1.81701
1.8881	2.11741
2.19612	1.75662
1.4619	1.88092
1.67263	1.89151
2.25623	2.27341
1.54959	2.06545
2.12307	2.12643
1.93056	1.8578
2.28307	2.06928
2.40229	2.33791
2.04903	2.12643
2.17288	1.90268
1.18297	1.85524
2.02347	2.2343
1.95693	2.04151
1.85131	2.23112
1.95741	2.24386
1.46918	2.28735
1.74112	1.90372
1.57135	2.19908
1.82904	1.61357
1.56943	2.31171
1.8107	1.93056
2.2343	1.82053
1.8881	2.41391
2.17883	1.84673
1.90863	1.87126
1.55352	2.41883
1.69732	2.08721
1.66053	1.9378
2.27908	1.85056
1.56903	2.03508
2.01391	1.74337
1.39086	2.29135
2.40489	1.69732
2.01623	2.34682
1.9143	1.97469
1.9943	2.06204
2.26347	2.37135
1.54132	1.69288
1.64514	2.09791
2.42282	1.98464
2.07171	2.14268
2.16322	2.09131
2.2921	2.04011
1.98464	2.11612
1.82863	2.21869
2.24322	2.17224
2.07662	1.9419
1.98464	1.95508
1.77391	2.22696
1.76171	2.08721
1.84229	1.84229
2.26347	2.06713
1.84489	1.86682
2.19741	2.32888
1.93947	2.11741
2.19741	2.14863
2.06268	2.06464
1.87444	1.9983
2.19908	1.9419
1.9983	2.2578
1.71526	1.80307
1.9378	2.06713
1.51662	2.08721
2.06713	2.33791
2.29701	2.13135
1.95741	2.10849
1.66053	1.82904
1.33972	1.95508
1.74112	2.04011
1.40411	2.05469
1.69732	2.11612
2.31031	2.1045
1.66053	2.16322
2.19908	2.25947
2.01883	2.26282
1.38826	2.27341
2.3183	2.27341
2.1045	2.06268
2.1307	2.21366
2.09791	2.10132
1.70953	1.95352
2.01883	1.9983
1.63485	1.92229
1.97701	2.35174
1.74505	1.95508
2.15031	1.79034
2.12092	2.3405
1.98268	1.9943
1.67263	2.3378
1.88903	2.16229
1.43963	2.40489
1.56568	2.09623
2.16322	1.94682
2.03249	1.82904
1.98268	2.37302
2.19908	2.22863
1.98464	2.12903
1.8383	2.3983
1.90863	1.94682
1.95352	2.02347
2.01623	2.46268
1.73135	1.77391
2.12643	1.71034
2.09791	1.43366
1.47294	1.66053
2.27741	1.90863
2.14713	1.96151
1.8881	2.04903
1.24399	2.28307
2.1019	1.9983
1.85391	2.19741
1.84171	1.84229
2.07031	1.85391
1.84229	1.9943
1.66631	2.43908
1.90863	2.33791
1.57366	2.42282
2.17947	2.27741
1.99112	1.87126
1.99112	1.75662
1.8107	2.2107
1.95693	1.95508
2.26132	2.39327
2.11341	1.67263
1.93224	2.24229
1.7583	1.9983
1.51662	2.06464
1.96903	2.2921
1.9943	2.08489
1.77391	2.1019
1.95693	1.95693
2.12903	1.9983
2.16322	1.66631
2.2605	2.06545
2.12643	1.95526
2.19352	1.98545
1.90268	2.01623
1.95526	2.22771
1.84154	1.79126
1.94682	2.2578
1.82863	2.14604
1.9943	2.0743
1.89712	2.01131
2.09947	2.06204
1.69732	1.90268
2.45701	1.85524
1.69732	2.32888
1.71034	2.1819
2.08721	2.12643
2.09565	2.21701
1.80307	2.11612
1.66337	1.90863
1.55352	1.84171
2.14268	2.0783
1.66631	2.21366
1.90268	2.25288
1.92229	1.81712
1.77716	1.88411
2.08721	2.13366
2.42282	2.29366
1.73469	2.14771
1.98464	2.06204
2.32888	2.14771
1.75963	1.90604
2.42282	1.94849
2.09791	1.82904
1.66053	1.95526
1.9943	1.8107
2.17391	2.08721
2.04151	2.02347
1.98464	2.09224
2.06268	2.21469
2.39327	1.74297
1.71034	2.19249
1.8907	2.14268
2.04011	2.15112
1.98696	1.71034
2.01623	2.21366
2.08721	1.77288
1.91327	2.1845
1.82863	2.08721
1.86682	2.22771
1.66337	2.07031
1.75662	2.20735
2.39263	1.7019
1.73469	1.74112
1.87294	2.07171
2.09224	1.9378
2.13469	1.95508
1.71034	1.77288
1.95508	1.81701
1.55352	2.22631
1.18297	2.08721
1.46918	2.17224
1.79612	2.16322
1.79249	1.54132
1.84489	2.23031
2.33716	2.18849
1.77716	2.12903
2.1019	1.73469
1.87174	2.06204
2.1778	2.22631
1.84229	1.9143
2.06204	1.95693
1.84171	1.66696
1.56903	2.15031
2.01883	2.19612
2.14771	1.90268
2.19908	2.08386
2.11341	1.93391
2.0783	1.96151
1.81712	2.00274
2.08721	2.49947
1.15855	1.74505
1.90863	2.20735
